DATA_TYPE Graph,,,
VERSION Tekscan Pressure Measurement System 6.85-29,,,
HARDWARE 00114-2337,,,
MAP_VERSION 8.0,,,
HW_TYPE 4,,,
VersaPogoFsx 0,,,
VersaV6CuffFsx 0,,,
SENSOR_TYPE Socket XL Med,,,
ROWS 16,,,
COLS 15,,,
ROW_SPACING 1.27 centimeters,,,
COL_SPACING 1.27 centimeters,,,
SENSEL_AREA 1.6129 cm2,,,
NOISE_THRESHOLD 3,,,
SECONDS_PER_FRAME 0.005,,,
MICRO_SECOND 1,,,
TIME 11/3/2021 2:35:15.481PM,,,
SCALE_FACTOR  0.10632 N/cm2 / raw,,,
EXPONENT 1.00413,,,
SATURATION_PRESSURE 27.7392 N/cm2 (Exponential Extrapolation),,,
CALIBRATION_POINT_1 2.99895 (Pounds) 77 (Raw Sum) 9 (Number of Loaded Cells),,,
CALIBRATION_MODE_1 Point,,,
CALIBRATION_POINT_2 32 (Pounds) 815 (Raw Sum) 22 (Number of Loaded Cells),,,
CALIBRATION_MODE_2 Point,,,
CALIBRATION_INFO C:\Tekscan\Research\Database\MOVIES\ConwayBrian\Calibration_1.cal,,,
SENSITIVITY Default,,,
MAP_INDEX 0,,,
SUBMAP 0,,,
245,1.22,76,0
246,1.225,71,0
247,1.23,32,0
248,1.235,27,0
249,1.24,41,0
250,1.245,42,0
251,1.25,55,0
252,1.255,78,0
253,1.26,61,0
254,1.265,64,0
255,1.27,73,0
256,1.275,71,0
257,1.28,74,0
258,1.285,54,0
259,1.29,33,0
260,1.295,30,0
261,1.3,70,0
262,1.305,64,0
263,1.31,49,0
264,1.315,49,0
265,1.32,42,0
266,1.325,64,0
267,1.33,89,0
268,1.335,86,0
269,1.34,56,0
270,1.345,68,0
271,1.35,105,0
272,1.355,56,0
273,1.36,45,0.3
274,1.365,69,0
275,1.37,49,0
276,1.375,51,0
277,1.38,41,0
278,1.385,44,0
279,1.39,87,0
280,1.395,51,0
281,1.4,37,0
282,1.405,35,0
283,1.41,48,0.3
284,1.415,48,0
285,1.42,51,0
286,1.425,51,0
287,1.43,68,0
288,1.435,101,0
289,1.44,70,0
290,1.445,74,0
291,1.45,57,0
292,1.455,35,0
293,1.46,51,0
294,1.465,62,0
295,1.47,86,0
296,1.475,44,0
297,1.48,87,0
298,1.485,72,0
299,1.49,51,0
300,1.495,73,0
301,1.5,61,0
302,1.505,67,0
303,1.51,75,0
304,1.515,58,0
305,1.52,51,0
306,1.525,76,0
307,1.53,65,0
308,1.535,51,0
309,1.54,66,0
310,1.545,48,0
311,1.55,60,0
312,1.555,64,0
313,1.56,28,0
314,1.565,73,0
315,1.57,58,0
316,1.575,60,0
317,1.58,85,0
318,1.585,73,0
319,1.59,68,0
320,1.595,62,0
321,1.6,46,0
322,1.605,36,0
323,1.61,70,0
324,1.615,34,0
325,1.62,58,0
326,1.625,55,0
327,1.63,75,0
328,1.635,85,0
329,1.64,56,0
330,1.645,66,0
331,1.65,77,0
332,1.655,67,0
333,1.66,38,0
334,1.665,25,0
335,1.67,73,0
336,1.675,61,0
337,1.68,55,0
338,1.685,85,0
339,1.69,53,0
340,1.695,61,0
341,1.7,48,0
342,1.705,47,0
343,1.71,46,0
344,1.715,67,0
345,1.72,88,0
346,1.725,60,0
347,1.73,71,0
348,1.735,67,0
349,1.74,60,0
350,1.745,58,0
351,1.75,39,0
352,1.755,67,0
353,1.76,79,0
354,1.765,51,0
355,1.77,60,0
356,1.775,63,0
357,1.78,76,0
358,1.785,55,0
359,1.79,41,0
360,1.795,61,0
361,1.8,78,0
362,1.805,57,0
363,1.81,92,0
364,1.815,54,0
365,1.82,64,0
366,1.825,76,0
367,1.83,72,0
368,1.835,24,0
369,1.84,75,0
370,1.845,68,0
371,1.85,51,0
