DATA_TYPE Graph,,,
VERSION Tekscan Pressure Measurement System 6.85-29,,,
HARDWARE 00114-2337,,,
MAP_VERSION 8.0,,,
HW_TYPE 4,,,
VersaPogoFsx 0,,,
VersaV6CuffFsx 0,,,
FILENAME C:\Tekscan\Research\Database\MOVIES\TaquetLéon\TaquL07.fsx,,,
SENSOR_TYPE Socket XL Med,,,
ROWS 16,,,
COLS 15,,,
ROW_SPACING 1.27 centimeters,,,
COL_SPACING 1.27 centimeters,,,
SENSEL_AREA 1.6129 cm2,,,
NOISE_THRESHOLD 3,,,
SECONDS_PER_FRAME 0.005,,,
MICRO_SECOND 1,,,
TIME 11/8/2021 2:24:38.239PM,,,
SCALE_FACTOR  0.10632 N/cm2 / raw,,,
EXPONENT 1.00413,,,
SATURATION_PRESSURE 27.7392 N/cm2 (Exponential Extrapolation),,,
CALIBRATION_POINT_1 2.99895 (Pounds) 77 (Raw Sum) 9 (Number of Loaded Cells),,,
CALIBRATION_MODE_1 Point,,,
CALIBRATION_POINT_2 32 (Pounds) 815 (Raw Sum) 22 (Number of Loaded Cells),,,
CALIBRATION_MODE_2 Point,,,
CALIBRATION_INFO C:\Tekscan\Research\Database\MOVIES\TaquetLéon\TaquL07.fsx,,,
SENSITIVITY Default,,,
228,1.135,18,0
229,1.14,29,0
230,1.145,41,0
231,1.15,47,0.2
232,1.155,78,0.2
233,1.16,52,0.2
234,1.165,46,0
235,1.17,31,0
236,1.175,33,0
237,1.18,48,0.2
238,1.185,37,0.2
239,1.19,45,0
240,1.195,35,0.2
241,1.2,45,0.2
242,1.205,41,0
243,1.21,58,0
244,1.215,31,0.2
245,1.22,46,0
246,1.225,25,0.2
247,1.23,70,0.2
248,1.235,46,0.2
249,1.24,48,0.2
250,1.245,53,0
251,1.25,36,0
252,1.255,9,0
253,1.26,47,0.2
254,1.265,54,0
255,1.27,50,0
256,1.275,47,0
257,1.28,45,0
258,1.285,52,0.4
259,1.29,40,0
260,1.295,38,0
261,1.3,52,0
262,1.305,49,0
263,1.31,97,0.2
264,1.315,58,0
265,1.32,12,0
266,1.325,27,0
267,1.33,27,0.2
268,1.335,30,0
269,1.34,46,0
270,1.345,69,0
271,1.35,69,0
272,1.355,32,0
273,1.36,44,0.2
274,1.365,49,0.4
275,1.37,34,0
276,1.375,17,0
277,1.38,74,0.2
278,1.385,57,0
279,1.39,54,0
280,1.395,21,0
281,1.4,96,0
282,1.405,74,0
283,1.41,29,0.2
284,1.415,74,0.2
285,1.42,85,0
286,1.425,36,0.2
287,1.43,52,0
288,1.435,31,0.2
289,1.44,27,0
290,1.445,47,0
291,1.45,27,0.2
292,1.455,26,0
293,1.46,33,0
294,1.465,53,0
295,1.47,6,0
296,1.475,24,0
297,1.48,33,0.2
298,1.485,62,0
299,1.49,37,0
300,1.495,47,0.2
301,1.5,40,0.2
302,1.505,47,0
303,1.51,61,0
304,1.515,51,0
305,1.52,34,0
306,1.525,45,0
307,1.53,41,0.2
308,1.535,61,0
309,1.54,44,0
310,1.545,49,0
311,1.55,47,0
312,1.555,48,0.2
313,1.56,33,0.2
314,1.565,68,0.2
315,1.57,38,0
316,1.575,21,0
317,1.58,30,0
318,1.585,46,0
319,1.59,45,0
320,1.595,45,0
321,1.6,80,0
322,1.605,42,0.2
323,1.61,48,0
324,1.615,18,0.2
325,1.62,36,0
326,1.625,30,0
327,1.63,3,0
328,1.635,49,0
329,1.64,23,0
330,1.645,65,0
331,1.65,33,0
332,1.655,27,0.2
333,1.66,52,0.2
334,1.665,33,0
335,1.67,46,0
336,1.675,30,0
337,1.68,39,0.2
338,1.685,62,0
339,1.69,50,0.2
340,1.695,60,0
341,1.7,58,0.2
342,1.705,35,0
343,1.71,27,0.2
344,1.715,31,0.2
345,1.72,44,0.2
346,1.725,6,0
347,1.73,30,0
348,1.735,12,0
349,1.74,49,0
350,1.745,60,0
351,1.75,40,0.2
352,1.755,36,0
353,1.76,59,0
354,1.765,53,0
355,1.77,36,0
356,1.775,45,0
357,1.78,32,0
358,1.785,55,0.2
359,1.79,69,0.2
360,1.795,36,0
361,1.8,32,0.2
362,1.805,49,0.2
363,1.81,32,0
364,1.815,24,0
365,1.82,28,0.2
366,1.825,10,0
367,1.83,37,0
368,1.835,57,0
369,1.84,39,0
370,1.845,59,0.2
371,1.85,61,0
372,1.855,39,0
373,1.86,41,0
374,1.865,42,0.2
375,1.87,50,0.2
376,1.875,28,0
377,1.88,55,0
378,1.885,58,0.2
379,1.89,71,0.2
380,1.895,30,0.2
381,1.9,72,0.2
382,1.905,38,0
383,1.91,45,0
384,1.915,58,0
385,1.92,30,0
386,1.925,38,0
387,1.93,25,0
388,1.935,55,0
389,1.94,68,0.2
390,1.945,83,0
391,1.95,68,0
392,1.955,35,0.2
393,1.96,37,0
394,1.965,93,0.2
395,1.97,50,0.2
396,1.975,76,0.4
397,1.98,29,0
398,1.985,38,0.2
399,1.99,35,0
400,1.995,61,0.4
401,2,69,0
402,2.005,47,0
403,2.01,55,0.2
404,2.015,71,0
405,2.02,64,0.2
406,2.025,92,0
407,2.03,48,0.2
408,2.035,20,0
409,2.04,24,0
410,2.045,58,0.2
411,2.05,48,0
412,2.055,36,0
413,2.06,46,0.2
414,2.065,40,0.2
415,2.07,11,0
416,2.075,32,0.2
417,2.08,60,0
418,2.085,67,0
419,2.09,40,0
420,2.095,53,0
421,2.1,42,0
422,2.105,33,0
423,2.11,33,0
424,2.115,30,0.2
425,2.12,17,0.2
426,2.125,43,0.2
427,2.13,27,0.2
428,2.135,71,0.2
429,2.14,59,0
430,2.145,63,0.2
431,2.15,44,0
432,2.155,37,0
433,2.16,50,0
434,2.165,72,0.2
435,2.17,23,0
436,2.175,49,0
437,2.18,46,0
438,2.185,49,0
439,2.19,33,0.2
440,2.195,33,0
441,2.2,18,0
442,2.205,46,0
443,2.21,57,0
444,2.215,43,0
445,2.22,33,0
446,2.225,29,0
447,2.23,3,0
448,2.235,15,0
449,2.24,17,0
450,2.245,65,0
451,2.25,36,0
452,2.255,52,0.2
453,2.26,27,0
454,2.265,52,0.2
455,2.27,45,0
456,2.275,39,0
457,2.28,46,0.2
458,2.285,18,0.2
459,2.29,65,0
460,2.295,49,0
461,2.3,40,0
462,2.305,45,0.2
463,2.31,28,0.2
464,2.315,86,0.4
465,2.32,47,0
466,2.325,49,0
467,2.33,52,0
468,2.335,61,0
469,2.34,37,0
470,2.345,42,0.2
471,2.35,52,0
472,2.355,67,0.2
473,2.36,36,0
474,2.365,70,0
475,2.37,51,0.2
476,2.375,38,0
477,2.38,69,0.2
478,2.385,32,0.2
479,2.39,39,0
480,2.395,12,0
481,2.4,46,0
482,2.405,43,0
483,2.41,54,0.2
484,2.415,52,0
485,2.42,73,0.2
486,2.425,45,0
487,2.43,36,0.2
488,2.435,24,0.2
489,2.44,47,0.2
490,2.445,43,0.2
491,2.45,36,0.2
492,2.455,12,0
493,2.46,53,0
494,2.465,27,0.2
495,2.47,31,0
496,2.475,87,0.2
497,2.48,54,0
498,2.485,73,0
499,2.49,34,0
500,2.495,38,0
501,2.5,31,0.2
502,2.505,50,0
503,2.51,46,0
504,2.515,56,0
505,2.52,56,0
506,2.525,61,0
507,2.53,58,0
508,2.535,58,0
509,2.54,56,0
510,2.545,65,0
511,2.55,37,0
512,2.555,57,0
513,2.56,22,0
514,2.565,60,0
515,2.57,21,0.2
516,2.575,25,0
517,2.58,37,0.2
518,2.585,29,0
519,2.59,37,0.2
520,2.595,37,0
521,2.6,39,0
522,2.605,47,0.2
523,2.61,22,0
524,2.615,50,0
525,2.62,48,0
526,2.625,36,0
527,2.63,39,0
528,2.635,43,0
529,2.64,48,0.2
530,2.645,64,0
531,2.65,65,0.2
532,2.655,46,0
533,2.66,74,0.2
534,2.665,33,0
535,2.67,87,0.2
536,2.675,57,0.2
537,2.68,34,0.2
538,2.685,53,0.2
539,2.69,59,0
540,2.695,77,0.2
541,2.7,66,0
542,2.705,51,0
543,2.71,64,0
544,2.715,65,0.2
545,2.72,40,0.2
546,2.725,96,0.2
547,2.73,61,0.2
548,2.735,50,0
549,2.74,96,0.2
550,2.745,59,0.2
551,2.75,46,0.2
552,2.755,30,0.2
553,2.76,48,0.2
554,2.765,61,0.2
555,2.77,18,0
556,2.775,60,0.2
557,2.78,46,0.2
558,2.785,61,0.2
559,2.79,76,0.2
560,2.795,40,0.2
561,2.8,56,0.2
562,2.805,49,0.2
563,2.81,37,0.2
564,2.815,49,0.2
565,2.82,51,0.2
566,2.825,36,0.2
567,2.83,30,0.2
568,2.835,29,0.2
569,2.84,73,0.2
570,2.845,60,0.2
571,2.85,50,0.2
572,2.855,54,0.2
573,2.86,27,0.2
574,2.865,31,0.2
575,2.87,70,0.2
576,2.875,13,0
577,2.88,84,0
578,2.885,25,0.2
579,2.89,31,0.2
580,2.895,64,0.2
581,2.9,57,0
582,2.905,29,0.2
583,2.91,35,0.2
584,2.915,63,0.2
585,2.92,43,0.2
586,2.925,67,0.2
587,2.93,45,0.2
588,2.935,38,0.2
589,2.94,32,0.2
590,2.945,48,0.2
591,2.95,92,0
592,2.955,69,0.2
593,2.96,59,0
594,2.965,33,0.2
595,2.97,44,0
596,2.975,56,0.2
597,2.98,42,0.2
598,2.985,59,0.2
599,2.99,22,0
600,2.995,37,0
601,3,35,0.2
602,3.005,31,0.2
603,3.01,59,0.2
604,3.015,36,0.2
605,3.02,62,0.2
606,3.025,60,0.2
607,3.03,57,0
608,3.035,53,0.2
609,3.04,52,0.2
610,3.045,39,0
611,3.05,36,0.2
612,3.055,72,0.2
613,3.06,76,0.2
614,3.065,33,0
615,3.07,51,0.2
616,3.075,23,0.2
617,3.08,49,0.2
618,3.085,37,0.2
619,3.09,57,0.2
620,3.095,32,0.2
621,3.1,42,0.2
622,3.105,56,0.2
623,3.11,71,0.6
624,3.115,60,0.8
625,3.12,92,0.9
626,3.125,53,0.7
627,3.13,48,1.1
628,3.135,53,1.2
629,3.14,90,1.2
630,3.145,95,1.6
631,3.15,83,1.7
632,3.155,89,1.7
633,3.16,72,1.6
634,3.165,81,1.7
635,3.17,103,1.8
636,3.175,105,1.6
